時系列番号,前後不一致箇所,レアケース,エラー箇所,出現回数,ペイロードid,元ペイロード,,,
40987,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
40988,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
40989,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
40990,0,0,0,49,2159,  verbose 1 ci SDK Product104Player EventCallback Event Product104 EC TIME infinite line,,,
40991,0,0,0,311,1415,  verbose 1 ci SDK Product104Player EventCallback line,,,
40992,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
40993,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
40994,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
40995,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
40996,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
40997,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
40998,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
40999,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41000,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41001,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41002,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41003,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41004,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41005,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41006,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41007,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41008,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41009,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41010,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41011,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41012,0,0,0,7,2281,  verbose 1 ci NmeAudioRenderer drift adjust,,,
41013,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41014,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41015,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41016,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41017,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41018,0,0,0,21,2277,  verbose 1 ci NmeClock error drift over,,,
41019,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41020,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41021,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41022,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41023,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41024,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41025,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41026,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41027,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41028,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41029,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41030,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41031,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41032,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41033,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41034,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41035,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41036,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41037,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41038,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41039,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41040,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41041,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41042,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41043,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41044,0,0,0,23,1964,  verbose 1 tid Thread CheckOpenSession general state,,,
41045,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41046,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41047,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41048,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41049,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41050,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41051,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41052,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41053,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41054,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41055,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41056,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41057,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41058,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41059,0,0,0,49,2159,  verbose 1 ci SDK Product104Player EventCallback Event Product104 EC TIME infinite line,,,
41060,0,0,0,311,1415,  verbose 1 ci SDK Product104Player EventCallback line,,,
41061,0,0,0,324,1966,  verbose 1 USBBulkRead C AOAP USBBulkRead usb bulk read,,,
41062,0,0,0,323,1997,  verbose 1 tid ReadBulk byte s read,,,
41063,0,0,0,323,1998,  verbose 1 A TransferToBCL enter,,,
41064,0,0,0,323,1999,  verbose 1 Send Dev HMI pID sID len,,,
41065,0,0,0,5429,2000,  verbose 1 Send Dev HMI pID sID P,,,
41066,0,0,0,323,2001,  verbose 1 Send send length returned,,,
41067,0,0,0,323,2002,  verbose 1 Send send su length,,,
41068,0,0,0,323,2003,  verbose 1 A TransferToBCL Sent bytes to BCL,,,
41069,0,0,0,323,2004,  verbose 1 A TransferToBCL leave,,,
41070,0,0,0,499,1990,  verbose 1 ThreadReceive HMI Dev pID sID len,,,
41071,0,0,0,2765,1991,  verbose 1 ThreadReceive HMI Dev pID sID P,,,
41072,0,0,0,499,1992,  verbose 1 A TransferToAndro enter,,,
41073,0,0,0,499,1993,  verbose 1 tid WriteBulk It has been written bytes,,,
41074,0,0,0,499,1994,  verbose 1 A TransferToAndro Sent bytes to Android device,,,
41075,0,0,0,499,1995,  verbose 1 A TransferToAndro leave,,,
41076,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41077,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41078,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41079,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41080,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41081,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41082,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41083,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41084,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41085,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41086,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41087,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41088,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41089,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41090,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41091,0,0,0,61,1680,  verbose 1 ci NmeGraph audio queue MB,,,
41092,0,0,0,67,1595,  verbose 1 ci SDK Product104Player EventCallback Event Product104 EC GRAPH STATUS audio queued bytes video queued bytes total queued bytes line,,,
41093,0,0,0,311,1415,  verbose 1 ci SDK Product104Player EventCallback line,,,
41094,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41095,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41096,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41097,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41098,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41099,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41100,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41101,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41102,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41103,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41104,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41105,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41106,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41107,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41108,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41109,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41110,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41111,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41112,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41113,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41114,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41115,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41116,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41117,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41118,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41119,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41120,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41121,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41122,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41123,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41124,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41125,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41126,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41127,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41128,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41129,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41130,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41131,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41132,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41133,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41134,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41135,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41136,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41137,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41138,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41139,0,0,0,49,2159,  verbose 1 ci SDK Product104Player EventCallback Event Product104 EC TIME infinite line,,,
41140,0,0,0,311,1415,  verbose 1 ci SDK Product104Player EventCallback line,,,
41141,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41142,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41143,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41144,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41145,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41146,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41147,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41148,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41149,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41150,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41151,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41152,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41153,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41154,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41155,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41156,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41157,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41158,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41159,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41160,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41161,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41162,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41163,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41164,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41165,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41166,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41167,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41168,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41169,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41170,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41171,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41172,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41173,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41174,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41175,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41176,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41177,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41178,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41179,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41180,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41181,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41182,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41183,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41184,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41185,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41186,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41187,0,0,0,21,2277,  verbose 1 ci NmeClock error drift over,,,
41188,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41189,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41190,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41191,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41192,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41193,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41194,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41195,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41196,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41197,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41198,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41199,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41200,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41201,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41202,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41203,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41204,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41205,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41206,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41207,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41208,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41209,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41210,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41211,0,0,0,1816,71,  verbose 1 ci SDK Product104EventQueue Read Product104ErrorTimeout line,,,
41212,0,0,0,2059,54,  verbose 1 ci SDK Product104EventQueue Read line,,,
41213,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41214,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41215,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41216,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41217,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41218,0,0,0,49,2159,  verbose 1 ci SDK Product104Player EventCallback Event Product104 EC TIME infinite line,,,
41219,0,0,0,311,1415,  verbose 1 ci SDK Product104Player EventCallback line,,,
41220,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41221,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41222,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41223,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41224,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41225,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
41226,0,0,0,595,2237,  verbose 1 transferAudio readFrames readBytes bytesToWrite,,,
41227,0,0,0,595,2238,  verbose 1 ci SDK IProduct104LiveStream Write psrc nbytes line,,,
41228,0,0,0,595,2239,  verbose 1 ci SDK IProduct104LiveStream Write Product104NoError line,,,
41229,0,0,0,475,2157,  verbose 1 transferAudio frames EAGAIN,,,
41230,0,0,0,595,2236,  verbose 1 transferAudio frames,,,
